dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,data_type
2012-06-06,2,1,6,0,3,1,Clear / Partly Cloudy,0.54,0.5152,0.73,0.2836,408,hour
2012-06-06,2,1,6,0,3,1,Clear / Partly Cloudy,0.54,0.5152,0.73,0.1642,298,hour
2012-06-06,2,1,6,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.0896,248,hour
2012-06-06,2,1,6,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.0,123,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.1343,59,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.1642,22,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.0896,12,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.77,0.1045,5,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.46,0.4545,0.88,0.1045,6,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.48,0.4697,0.82,0.0896,34,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.46,0.4545,0.88,0.1045,170,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.82,0.1642,526,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.0,681,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.58,0.5455,0.68,0.0,337,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.6,0.6061,0.64,0.0896,210,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.66,0.6212,0.47,0.2239,237,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.7,0.6364,0.42,0.0,336,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.7,0.6364,0.37,0.2836,315,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.72,0.6515,0.37,0.2537,265,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.74,0.6515,0.3,0.0,333,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.72,0.6515,0.34,0.2239,466,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.72,0.6515,0.34,0.2537,869,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.7,0.6364,0.34,0.2836,813,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.7,0.6364,0.34,0.2836,602,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.66,0.6212,0.36,0.2985,478,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.62,0.6212,0.41,0.3284,313,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.6,0.6212,0.46,0.1642,228,hour
2012-06-07,2,1,6,0,4,1,Clear / Partly Cloudy,0.56,0.5303,0.52,0.1343,177,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.56,0.1642,77,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.56,0.1642,29,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.56,0.0,19,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.6,0.0896,8,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.63,0.0,10,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.5,0.4848,0.72,0.1045,29,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.68,0.0896,139,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.72,0.1045,428,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.58,0.5455,0.6,0.0896,700,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.62,0.6212,0.53,0.1642,382,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.66,0.6212,0.47,0.2537,249,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.7,0.6364,0.42,0.2537,264,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.72,0.6515,0.39,0.3284,369,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.74,0.6515,0.37,0.2537,416,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.76,0.6667,0.31,0.3881,373,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.76,0.6667,0.29,0.2836,397,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.76,0.6667,0.29,0.2985,523,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.76,0.6667,0.29,0.194,793,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.76,0.6667,0.27,0.2239,723,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.74,0.6515,0.3,0.2239,555,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.72,0.6515,0.32,0.1343,408,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.7,0.6364,0.37,0.1343,339,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.68,0.6364,0.41,0.1045,291,hour
2012-06-08,2,1,6,0,5,1,Clear / Partly Cloudy,0.64,0.6212,0.57,0.1642,215,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.64,0.6212,0.53,0.1045,206,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.64,0.6212,0.53,0.0896,123,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.64,0.6212,0.5,0.2239,89,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.62,0.6212,0.57,0.0,40,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.62,0.6212,0.57,0.0,8,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.6,0.6212,0.56,0.1045,19,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.56,0.5303,0.64,0.1045,80,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.58,0.5455,0.64,0.1045,87,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.62,0.6061,0.61,0.1045,244,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.64,0.6212,0.57,0.1642,340,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.7,0.6515,0.51,0.1045,466,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.76,0.6667,0.35,0.0,569,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.8,0.697,0.29,0.2537,531,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.82,0.697,0.24,0.2836,585,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.82,0.697,0.23,0.194,593,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.84,0.7121,0.2,0.2985,555,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.82,0.697,0.24,0.194,534,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.84,0.7121,0.24,0.0,495,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.82,0.697,0.24,0.2239,451,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.8,0.697,0.29,0.1642,360,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.76,0.6667,0.35,0.2239,363,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.74,0.6515,0.4,0.194,316,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.7,0.6515,0.58,0.1642,214,hour
2012-06-09,2,1,6,0,6,0,Clear / Partly Cloudy,0.68,0.6364,0.61,0.1642,230,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.66,0.6212,0.69,0.1045,158,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.64,0.6061,0.73,0.1343,116,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.64,0.6061,0.69,0.1343,73,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.64,0.6061,0.73,0.1045,29,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.62,0.5909,0.78,0.0896,10,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.62,0.6061,0.69,0.0896,13,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.62,0.5909,0.73,0.0,30,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.6,0.5758,0.78,0.1045,62,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.64,0.6061,0.73,0.0896,181,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.7,0.6515,0.58,0.0,266,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.76,0.6818,0.4,0.1045,413,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.76,0.6818,0.45,0.0896,499,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.82,0.7121,0.3,0.0,502,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.84,0.7273,0.28,0.1343,492,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.84,0.7273,0.3,0.1343,500,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.84,0.7273,0.3,0.2239,475,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.84,0.7424,0.36,0.2836,508,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.82,0.7424,0.41,0.2836,521,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.82,0.7273,0.38,0.2239,490,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.82,0.7121,0.28,0.2836,375,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.76,0.6818,0.48,0.1642,363,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.72,0.6818,0.62,0.1642,253,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.7,0.6515,0.65,0.1642,159,hour
2012-06-10,2,1,6,0,0,0,Clear / Partly Cloudy,0.72,0.6667,0.58,0.1045,110,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.7,0.6515,0.65,0.1045,41,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.66,0.6212,0.74,0.1642,24,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.66,0.6212,0.74,0.1045,17,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.64,0.5909,0.78,0.1045,6,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.64,0.5909,0.78,0.1343,7,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.64,0.5909,0.78,0.1343,37,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.62,0.5758,0.83,0.1045,144,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.64,0.5909,0.78,0.1045,503,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.66,0.6212,0.74,0.1343,651,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.7,0.6515,0.65,0.1343,316,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.72,0.6818,0.62,0.1642,147,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.76,0.6818,0.48,0.2239,202,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.8,0.7273,0.43,0.194,261,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.8,0.7121,0.41,0.2985,248,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.82,0.7273,0.34,0.2836,259,hour
2012-06-11,2,1,6,0,1,1,Clear / Partly Cloudy,0.8,0.7121,0.41,0.3582,259,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.8,0.7121,0.41,0.4179,427,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.8,0.7121,0.41,0.3582,800,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.8,0.7273,0.43,0.2985,831,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.76,0.6818,0.48,0.3284,596,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.74,0.6667,0.48,0.2239,394,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.72,0.6667,0.58,0.194,250,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.72,0.6667,0.58,0.194,164,hour
2012-06-11,2,1,6,0,1,1,Mist / Cloudy,0.7,0.6515,0.58,0.2239,80,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.7,0.6515,0.58,0.2239,28,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.68,0.6364,0.65,0.1642,16,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.68,0.6364,0.65,0.194,6,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.66,0.6212,0.69,0.2537,12,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.6,0.5455,0.88,0.1642,4,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.6,0.5455,0.88,0.1343,29,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.6,0.5455,0.88,0.1343,136,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.62,0.5606,0.88,0.2537,303,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.62,0.5606,0.88,0.2239,613,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.64,0.5758,0.89,0.2836,285,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.64,0.5758,0.89,0.2836,125,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.66,0.6061,0.83,0.3582,65,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.66,0.6061,0.83,0.2537,95,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.66,0.6061,0.83,0.194,59,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.64,0.5758,0.89,0.2537,60,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.66,0.5909,0.89,0.194,116,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.66,0.5909,0.89,0.2836,239,hour
2012-06-12,2,1,6,0,2,1,Mist / Cloudy,0.66,0.5909,0.89,0.2836,681,hour
2012-06-12,2,1,6,0,2,1,Clear / Partly Cloudy,0.68,0.6364,0.83,0.194,653,hour
2012-06-12,2,1,6,0,2,1,Clear / Partly Cloudy,0.68,0.6364,0.83,0.194,491,hour
2012-06-12,2,1,6,0,2,1,Clear / Partly Cloudy,0.68,0.6364,0.83,0.194,386,hour
2012-06-12,2,1,6,0,2,1,Clear / Partly Cloudy,0.68,0.6364,0.83,0.1045,274,hour
2012-06-12,2,1,6,0,2,1,Clear / Partly Cloudy,0.66,0.5909,0.94,0.1045,207,hour
2012-06-12,2,1,6,0,2,1,Light Rain / Snow,0.66,0.5909,0.94,0.2239,89,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.66,0.5909,0.94,0.194,34,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.64,0.5909,0.78,0.0,28,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.62,0.5758,0.83,0.1343,4,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.62,0.5758,0.83,0.194,8,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.1343,10,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.194,40,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.2239,194,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.2985,505,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.62,0.5909,0.73,0.5224,713,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.64,0.6061,0.69,0.5821,352,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.64,0.6061,0.65,0.4179,198,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.66,0.6212,0.54,0.4478,246,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.68,0.6364,0.44,0.4179,334,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.7,0.6364,0.45,0.3881,255,hour
2012-06-13,2,1,6,0,3,1,Mist / Cloudy,0.72,0.6515,0.37,0.4179,320,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.72,0.6515,0.32,0.4925,281,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.72,0.6515,0.3,0.4925,392,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.72,0.6515,0.32,0.4925,857,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.72,0.6515,0.32,0.4478,744,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.7,0.6364,0.34,0.3881,671,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.68,0.6364,0.36,0.4179,448,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.64,0.6212,0.44,0.3582,396,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.62,0.6212,0.5,0.2985,238,hour
2012-06-13,2,1,6,0,3,1,Clear / Partly Cloudy,0.62,0.6212,0.5,0.2836,153,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.6,0.6212,0.53,0.2985,48,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.6,0.6212,0.56,0.2239,21,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.62,0.6212,0.53,0.2537,9,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.62,0.6212,0.53,0.2836,5,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.6,0.6212,0.56,0.2537,6,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.6,0.6212,0.56,0.2537,40,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.58,0.5455,0.6,0.2836,181,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.6,0.6061,0.6,0.2836,506,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.6,0.6061,0.64,0.3284,719,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.62,0.6061,0.61,0.2239,357,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.4179,179,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.66,0.6212,0.57,0.2537,228,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.66,0.6212,0.61,0.2239,265,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.68,0.6364,0.57,0.1642,284,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.7,0.6515,0.54,0.2836,298,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.74,0.6667,0.48,0.2985,324,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.72,0.6667,0.51,0.2836,438,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.72,0.6667,0.48,0.2239,867,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.74,0.6667,0.42,0.194,823,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.7,0.6515,0.48,0.2537,579,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.66,0.6212,0.65,0.2537,435,hour
2012-06-14,2,1,6,0,4,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.1642,337,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.64,0.6061,0.65,0.2239,242,hour
2012-06-14,2,1,6,0,4,1,Mist / Cloudy,0.62,0.6061,0.69,0.1642,172,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.6,0.5909,0.73,0.1642,94,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.58,0.5455,0.78,0.194,51,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.1045,15,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.1642,5,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.1642,14,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.88,0.1045,33,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.83,0.1343,151,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.1642,430,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.6,0.5909,0.69,0.1642,653,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.62,0.6061,0.65,0.1642,366,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.64,0.6212,0.57,0.1642,216,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.66,0.6212,0.5,0.194,286,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.7,0.6364,0.45,0.1642,403,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.7,0.6364,0.42,0.2537,393,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.72,0.6515,0.39,0.194,376,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.72,0.6515,0.39,0.194,377,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.72,0.6515,0.37,0.194,558,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.74,0.6515,0.37,0.2836,823,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.72,0.6515,0.39,0.2239,693,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.7,0.6364,0.42,0.1642,467,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.68,0.6364,0.44,0.194,385,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.66,0.6212,0.5,0.1045,333,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.64,0.6212,0.53,0.1343,321,hour
2012-06-15,2,1,6,0,5,1,Clear / Partly Cloudy,0.62,0.6212,0.53,0.2537,222,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.58,0.5455,0.56,0.1343,137,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.56,0.5303,0.56,0.0,95,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.58,0.5455,0.53,0.0,67,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.56,0.5303,0.6,0.0896,27,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.54,0.5152,0.68,0.1343,8,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.54,0.5152,0.68,0.1045,23,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.54,0.5152,0.68,0.194,47,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.54,0.5152,0.68,0.194,78,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.58,0.5455,0.64,0.1642,204,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.6,0.6061,0.6,0.0896,367,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.64,0.6212,0.47,0.194,435,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.66,0.6212,0.39,0.1642,566,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.68,0.6364,0.41,0.1045,603,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.72,0.6515,0.34,0.1642,617,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.72,0.6515,0.37,0.2239,573,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.74,0.6515,0.35,0.2537,583,hour
2012-06-16,2,1,6,0,6,0,Mist / Cloudy,0.72,0.6515,0.37,0.1045,542,hour
2012-06-16,2,1,6,0,6,0,Mist / Cloudy,0.72,0.6515,0.37,0.2537,593,hour
2012-06-16,2,1,6,0,6,0,Mist / Cloudy,0.72,0.6515,0.37,0.2239,571,hour
2012-06-16,2,1,6,0,6,0,Mist / Cloudy,0.7,0.6364,0.42,0.194,461,hour
2012-06-16,2,1,6,0,6,0,Mist / Cloudy,0.66,0.6212,0.47,0.194,352,hour
2012-06-16,2,1,6,0,6,0,Mist / Cloudy,0.64,0.6212,0.5,0.2239,290,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.62,0.6212,0.53,0.2985,280,hour
2012-06-16,2,1,6,0,6,0,Clear / Partly Cloudy,0.6,0.6212,0.53,0.2985,183,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.56,0.1343,148,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.6,0.1642,88,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.56,0.0896,74,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.54,0.5152,0.64,0.1045,28,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.54,0.5152,0.64,0.0896,18,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.54,0.5152,0.68,0.1343,17,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.52,0.5,0.72,0.1045,23,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.52,0.5,0.72,0.0896,48,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.68,0.2537,119,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.68,0.1642,274,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.58,0.5455,0.64,0.0,436,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.62,0.6212,0.57,0.1045,546,hour
2012-06-17,2,1,6,0,0,0,Clear / Partly Cloudy,0.62,0.6212,0.57,0.0,615,hour
